Filename,Marathi Translation
common_voice_hi_30706631.mp3,"कॅनी पार्ट्समधील कार्फूमध्ये जम्मू, डिगई दिलमध्ये गोष्टी सुधारल्या जात आहेत."
common_voice_hi_30706632.mp3,सतीश पुना मेलि राजस्थान देखील अझेसच्या जवळ आहे
common_voice_hi_30706633.mp3,भाजपावरील कमलनाटचा पलादवार हा पक्ष असल्याचे म्हटले जाते
common_voice_hi_30706634.mp3,मोदी राग छिवाडमुळे रहाल कधीही अनुनासिक कारणीभूत ठरत नाही
common_voice_hi_30706635.mp3,आम्ही मशानी शाळेच्या प्रश्नावर गुजरातमध्ये आहोत
common_voice_hi_30706636.mp3,डल्लीमध्ये चाकू गोपकर तरुण मारले
common_voice_hi_30706637.mp3,त्याच्या दुसर्‍या दिवशी आदिय्याने सायना समीरला उलट केले
common_voice_hi_30706638.mp3,Bachhogo ipad ला परवानगी देत ​​नाही
common_voice_hi_30706639.mp3,वानजारा ही आसारामची मदत होती
common_voice_hi_30706640.mp3,पौल पॅनीके मेलेल्यांना जात होती
common_voice_hi_30706641.mp3,रंगोट सरपक यांच्याकडे मुंशी प्रीमाचनची होळी की होळी आहे
common_voice_hi_30706642.mp3,किरानबीदी अण्णांचा प्रश्न आणि अरविंदाच्या नियंत्रणावर
common_voice_hi_30706643.mp3,"चार कहान, पॅलेस आणि ग्रॅम्नोची भिच हिंसक जीभ, चार प्रेम"
common_voice_hi_30706645.mp3,सुपस्टा रझी कान ले पीव्ही सँडूची तीव्र स्तुती
common_voice_hi_30706646.mp3,"टाट्रकाश कराट पॉली टार्म निरपख एकल व्यक्ती आहे, ही काळाची आई आहे."
common_voice_hi_30706647.mp3,मदनी म्हणाले की होका मुडीचे विनाशाचे आगमन
common_voice_hi_30706648.mp3,त्याने बॉल शिजविला
common_voice_hi_30707795.mp3,आलो माझे नाव जोशा आहे
common_voice_hi_30774060.mp3,तपासणी केल्यावर टीटीआय बसने टाळ्या वाजवल्या
common_voice_hi_30774109.mp3,"उट्राखन गे ख्रिशी मुयरी, हार्क्सिन रावबादची खार देयार पाडी."
common_voice_hi_30774138.mp3,महराश्रा विधन सब -निवड -आचद पो फर पीपीजेपी दजल सेना सर कार अपेक्षित आहे
common_voice_hi_30774278.mp3,जानके लाँग कोगा लिन स्वच्छ नाही
common_voice_hi_31166164.mp3,"तेम आदिया ले इंगालॅटिस, इंग्लंडचा गाय वांडे सिरीस"
common_voice_hi_31166165.mp3,दिल्ली दहशतवादी हॅमलेगा शेअर इशारा
common_voice_hi_31166166.mp3,अपारेज फुरियथ चे भोकला इस्मिन यांनी आत्तापर्यंत पत्रातून हे काम तोडले
